City,SubLocation,Name,Price,Rate_per_sqft,Bedroom,Status,Transaction,Carpet_area_sqft,Total_area
Gurgaon,Sector 27,"4 BHK Flat for Sale in Sector 27, Gurgaon",33500000,,4,Ready to Move,Resale,,
Gurgaon,Sector 28 Gurgaon,5 BHK House for Sale in Sector 28 Gurgaon,41000000,7178.0,5,Ready to Move,Resale,3469.0,5712.0
Gurgaon,Sector 3 Block C1,"2 BHK Flat for Sale in Sector 3 Block C1, Gurgaon",10000000,7067.0,2,Ready to Move,Resale,645.0,1416.0
Gurgaon,Sector 3 Block C1,"3 BHK Flat for Sale in Sector 3 Block C1, Gurgaon",11500000,6461.0,3,Ready to Move,Resale,,1780.0
Gurgaon,Sector 3 Gurgaon,4 BHK House for Sale in Sector 3 Gurgaon,5300000,11200.0,4,Ready to Move,Resale,1150.0,474.0
Gurgaon,Sector 30,"3 BHK Flat for Sale in Sector 30, Gurgaon",35000000,14780.0,3,Ready to Move,Resale,580.0,2369.0
Gurgaon,Sector 37,"5 BHK Flat for Sale in Sector 37, Gurgaon",22000000,6637.0,5,Ready to Move,Resale,580.0,3315.0
Gurgaon,Sector 37C,"3 BHK Flat for Sale in Sector 37C, Delhi Gurgaon Expressway, Gurgaon",9000000,4375.0,3,Ready to Move,Resale,,2058.0
Gurgaon,Sector 38,"3 BHK Flat for Sale in Sector 38, Gurgaon",18000000,2589.0,3,Ready to Move,Resale,80.0,6953.0
Gurgaon,Sector 38 Gurgaon,> 10 BHK Villa for Sale in Sector 38 Gurgaon,80000000,25616.0,10,Ready to Move,Resale,1350.0,3124.0
Gurgaon,Sector 41,"3 BHK Flat for Sale in Sector 41, Gurgaon",30000000,14896.0,3,Ready to Move,Resale,800.0,2014.0
Gurgaon,Sector 41 Gurgaon,6 BHK House for Sale in Sector 41 Gurgaon,27500000,3739.0,6,Ready to Move,Resale,,7355.0
Gurgaon,Sector 42,"4 BHK Flat for Sale in Sector 42, Gurgaon",230000000,42593.0,4,Ready to Move,Resale,,5400.0
Gurgaon,Sector 43,"4 BHK Flat for Sale in Sector 43, Gurgaon",32400000,11688.0,4,Ready to Move,Resale,,2773.0
Gurgaon,Sector 43 Block D,"4 BHK Flat for Sale in Sector 43 Block D, DLF Golf Course Road, Gurgaon",29000000,,4,,Resale,,
Gurgaon,Sector 45 Block A Gurgaon,3 BHK House for Sale in Sector 45 Block A Gurgaon,21000000,15556.0,3,Ready to Move,Resale,789.0,1350.0
Gurgaon,Sector 46 Gurgaon,3 BHK House for Sale in Sector 46 Gurgaon,23500000,9792.0,3,Ready to Move,Resale,,2400.0
Gurgaon,Sector 47,"3 BHK Flat for Sale in Sector 47, Gurgaon",30000000,5441.0,3,Poss. by Mar '25,Resale,,5514.0
Gurgaon,Sector 47 Gurgaon,4 BHK House for Sale in Sector 47 Gurgaon,18000000,6325.0,4,Poss. by Feb '26,Resale,,2846.0
Gurgaon,Sector 48,"3 BHK Flat for Sale in Sector 48, Gurgaon",16500000,13462.0,3,Ready to Move,Resale,,1226.0
Gurgaon,Sector 55,"3 BHK Flat for Sale in Sector 55, Gurgaon",12000000,4274.0,3,Poss. by Oct '25,Resale,,2808.0
Gurgaon,Sector 55,"4 BHK Flat for Sale in Sector 55, Gurgaon",15000000,9486.0,4,Ready to Move,Resale,,1582.0
Gurgaon,Sector 55 Gurgaon,5 BHK House for Sale in Sector 55 Gurgaon,36000000,14400.0,5,Ready to Move,Resale,1800.0,2500.0
Gurgaon,Sector 56,"1 BHK Flat for Sale in Sector 56, Gurgaon",5000000,8333.0,1,Ready to Move,Resale,1350.0,601.0
Gurgaon,Sector 56 Gurgaon,5 BHK Villa for Sale in Sector 56 Gurgaon,40000000,11111.0,5,Ready to Move,Resale,1127.0,3601.0
Gurgaon,Sector 62,"1 BHK Flat for Sale in Sector 62, Gurgaon",850000,,1,,Resale,,
Gurgaon,Sector 67,"3 BHK Flat for Sale in Sector 67, Gurgaon",8500000,6098.0,3,Ready to Move,Resale,50.0,1394.0
Gurgaon,Sector 69,"2 BHK Flat for Sale in Sector 69, Gurgaon",8000000,10000.0,2,Ready to Move,Resale,900.0,800.0
Gurgaon,Sector 7 Gurgaon,2 BHK House for Sale in Sector 7 Gurgaon,22500000,16071.0,2,Ready to Move,Resale,1780.0,1401.0
Gurgaon,Sector 70,"2 BHK Flat for Sale in Sector 70, Gurgaon",13500000,8438.0,2,Ready to Move,Resale,4000.0,1600.0
Gurgaon,Sector 76,"3 BHK Flat for Sale in Sector 76, Delhi Gurgaon Expressway, Gurgaon",18500000,3896.0,3,Ready to Move,Resale,,4749.0
Gurgaon,Sector 8 Gurgaon,5 BHK House for Sale in Sector 8 Gurgaon,8200000,,5,,Resale,,
Gurgaon,Sector 86,"3 BHK Flat for Sale in Sector 86, Gurgaon",12600000,7357.0,3,Ready to Move,Resale,1200.0,1713.0
Gurgaon,Sector 92,"3 BHK Flat for Sale in Sector 92, Gurgaon",5500000,4889.0,3,Ready to Move,Resale,,1125.0
Gurgaon,Sector 95,"4 BHK Flat for Sale in Sector 95, Gurgaon",12500000,,4,,Resale,,
Gurgaon,Shakti Nagar Gurgaon,7 BHK House for Sale in Shakti Nagar Gurgaon,9500000,10556.0,7,Ready to Move,Resale,1350.0,900.0
Gurgaon,Shapoorji Pallonji Joyville Gurugram,"3 BHK Flat for Sale in Shapoorji Pallonji Joyville Gurugram, Sector 102, Gurgaon",19500000,14856.0,3,Ready to Move,Resale,,1313.0
Gurgaon,Shiv Colony,"3 BHK Flat for Sale in Shiv Colony, Gurgaon",8300000,5929.0,3,Ready to Move,Resale,,1400.0
Gurgaon,Shivaji Nagar,"2 BHK Flat for Sale in Shivaji Nagar, Sector 11, Gurgaon",4300000,8774.0,2,Ready to Move,Resale,,491.0
Gurgaon,Shivaji Nagar,"4 BHK Flat for Sale in Shivaji Nagar, Sector 11, Gurgaon",12000000,19667.0,4,Ready to Move,Resale,,611.0
Gurgaon,Shivaji Nagar,"6 BHK Flat for Sale in Shivaji Nagar, Sector 11, Gurgaon",1290000,7011.0,6,Ready to Move,Resale,,184.0
Gurgaon,Shivpuri,"3 BHK Flat for Sale in Shivpuri, Sector 7, Gurgaon",10000000,5556.0,3,Ready to Move,Resale,,1800.0
Gurgaon,Shree Vardhman Victoria,"3 BHK Flat for Sale in Shree Vardhman Victoria, Sector 70, Gurgaon",17500000,16097.0,3,Ready to Move,Resale,,1088.0
Gurgaon,Sidhartha NCR One,"3 BHK Flat for Sale in Sidhartha NCR One, Sector 95, Gurgaon",6500000,4530.0,3,Ready to Move,Resale,,1435.0
Gurgaon,Signature Global City 92,"2 BHK Flat for Sale in Signature Global City 92, Sector 92, Gurgaon",7000000,6938.0,2,Poss. by Feb '25,Resale,567.0,1009.0
Gurgaon,Signature Global City 92 Phase 2,"2 BHK Flat for Sale in Signature Global City 92 Phase 2, Sector 92, Gurgaon",7800000,7723.0,2,Poss. by Jul '25,Resale,7000.0,1010.0
Gurgaon,Signature Global Park 4 and 5,"3 BHK Flat for Sale in Signature Global Park 4 and 5, Sohna, Gurgaon",7650000,23214.0,3,Ready to Move,Resale,1450.0,330.0
Gurgaon,Signature Global Park 4 and 5,"3 BHK Flat for Sale in Signature Global Park 4 and 5, Sohna Sector 36, Gurgaon",8200000,3810.0,3,Ready to Move,Resale,1150.0,2153.0
Gurgaon,Signature Solera Apartment,"3 BHK Flat for Sale in Signature Solera Apartment, Sector 107, Gurgaon",5500000,4783.0,3,Ready to Move,Resale,,1150.0
Gurgaon,Signature The Roselia,"2 BHK Flat for Sale in Signature The Roselia, Sector 95A, Pataudi Road, Gurgaon",4000000,5000.0,2,Ready to Move,Resale,1750.0,800.0
Gurgaon,Sobha International City,"4 BHK Villa for Sale in Sobha International City, Sector 109 Gurgaon",65000000,26749.0,4,Ready to Move,Resale,270.0,2430.0
Gurgaon,Sohna,"3 BHK Flat for Sale in Sohna, Gurgaon",9000000,3816.0,3,Ready to Move,Resale,,2359.0
Gurgaon,Sohna Gurgaon Road,"3 BHK Flat for Sale in Sohna Gurgaon Road, Gurgaon",8000000,4878.0,3,Ready to Move,Resale,1100.0,1641.0
Gurgaon,Sohna Sector 5,"2 BHK Flat for Sale in Sohna Sector 5, Gurgaon",2700000,4779.0,2,Ready to Move,Resale,1100.0,565.0
Gurgaon,South City,"4 BHK Flat for Sale in South City, Gurgaon",32500000,6739.0,4,Ready to Move,Resale,1290.0,4823.0
Gurgaon,South City 1,"2 BHK House for Sale in South City 1, Sector 41 Gurgaon",32500000,27083.0,2,Ready to Move,Resale,410.0,1201.0
Gurgaon,South City 1,"3 BHK Flat for Sale in South City 1, Sector 41, Gurgaon",15500000,7176.0,3,Ready to Move,Resale,,2160.0
Gurgaon,Spaze Privy 72,"3 BHK Flat for Sale in Spaze Privy 72, Sector 72, Gurgaon",19000000,9620.0,3,Ready to Move,Resale,550.0,1976.0
Gurgaon,Spaze Privy 72,"5 BHK Flat for Sale in Spaze Privy 72, Sector 72, Gurgaon",31000000,8486.0,5,Ready to Move,Resale,445.0,3654.0
Gurgaon,Subhash Nagar," House for Sale in Subhash Nagar, Sector 12A Gurgaon",11500000,12778.0,1,Ready to Move,Resale,,900.0
Gurgaon,Sukhrali,"2 BHK Flat for Sale in Sukhrali, Sector 17, Delhi Gurgaon Expressway, Gurgaon",2500000,3571.0,2,Ready to Move,Resale,900.0,701.0
Gurgaon,Suncity,"4 BHK Flat for Sale in Suncity, Sector 54, DLF Golf Course Road, Gurgaon",18000000,13433.0,4,Ready to Move,Resale,1782.0,1340.0
Gurgaon,Suncity Avenue 102,"2 BHK Flat for Sale in Suncity Avenue 102, Sector 102, Gurgaon",4900000,9877.0,2,Ready to Move,Resale,650.0,497.0
Gurgaon,Suncity Township,"> 10 BHK House for Sale in Suncity Township, Suncity, Sector 54, DLF Golf Course Road Gurgaon",25000000,42735.0,10,Ready to Move,Resale,,586.0
Gurgaon,Suncity Township Independent floor,"3 BHK Flat for Sale in Suncity Township Independent floor, Sector 54, Gurgaon",15500000,11232.0,3,Ready to Move,Resale,1400.0,1380.0
Gurgaon,Surbhi Apartment,"4 BHK Flat for Sale in Surbhi Apartment, Sushant Lok, Gurgaon",32000000,8333.0,4,Ready to Move,Resale,,3841.0
Gurgaon,Surya Vihar Gurgaon,5 BHK House for Sale in Surya Vihar Gurgaon,16000000,3333.0,5,Ready to Move,Resale,,4801.0
Gurgaon,Surya Vihar Gurgaon,7 BHK House for Sale in Surya Vihar Gurgaon,30000000,7500.0,7,Ready to Move,Resale,,4000.0
Gurgaon,Sushant Lok 1 Block C Gurgaon,3 BHK House for Sale in Sushant Lok 1 Block C Gurgaon,28000000,2826.0,3,Poss. by Oct '23,Resale,,9908.0
Gurgaon,Sushant Lok 1 Block C Gurgaon,6 BHK House for Sale in Sushant Lok 1 Block C Gurgaon,60000000,15000.0,6,Poss. by Dec '25,Resale,800.0,4000.0
Gurgaon,Sushant Lok 1 Block E,"3 BHK Flat for Sale in Sushant Lok 1 Block E, Gurgaon",13900000,3562.0,3,Ready to Move,Resale,5320.0,3903.0
Gurgaon,Sushant Lok 3,"3 BHK Flat for Sale in Sushant Lok 3, Sushant Lok 3 Block B, Sector 57, Golf Course Extension Road, Gurgaon",10500000,9043.0,3,Ready to Move,Resale,,1162.0
Gurgaon,Sushant Lok Phase 3,"3 BHK Flat for Sale in Sushant Lok Phase 3, Sector 57, Golf Course Extension Road, Gurgaon",5020000,5020.0,3,Ready to Move,Resale,,1000.0
Gurgaon,Suvidha Apartment,"3 BHK Flat for Sale in Suvidha Apartment, Sector 56, Gurgaon",14800000,8222.0,3,Ready to Move,Resale,990.0,1801.0
Gurgaon,Tashee Capital Gateway,"2 BHK Flat for Sale in Tashee Capital Gateway, Sector 111, Gurgaon",7500000,5274.0,2,Ready to Move,Resale,3000.0,1423.0
Gurgaon,Tashee Capital Gateway,"4 BHK Flat for Sale in Tashee Capital Gateway, Sector 111, Gurgaon",18000000,11111.0,4,Ready to Move,Resale,,1621.0
Gurgaon,Tata Gurgaon Gateway,"3 BHK Flat for Sale in Tata Gurgaon Gateway, Sector 112, Gurgaon",32500000,4870.0,3,Ready to Move,Resale,,6674.0
Gurgaon,Tata Primanti,"4 BHK Flat for Sale in Tata Primanti, Sector 72, Gurgaon",37000000,,4,Ready to Move,Resale,,
Gurgaon,Tatvam Villas,"4 BHK Villa for Sale in Tatvam Villas, Dhani, Sector 72, Sohna Road Gurgaon",70000000,17500.0,4,Ready to Move,Resale,,4000.0
Gurgaon,Tatvam Villas,"4 BHK Flat for Sale in Tatvam Villas, Tikri, Sector 48, Sohna Road, Gurgaon",85000000,5263.0,4,Ready to Move,Resale,,16151.0
Gurgaon,Tech Chand Nagar,"2 BHK Flat for Sale in Tech Chand Nagar, Sector 104, Gurgaon",3100000,3875.0,2,Ready to Move,Resale,1088.0,800.0
Gurgaon,Tech Chand Nagar,"3 BHK Flat for Sale in Tech Chand Nagar, Sector 104, Gurgaon",8990000,6615.0,3,Ready to Move,Resale,,1360.0
Gurgaon,The Adarsh Apartment,"3 BHK Flat for Sale in The Adarsh Apartment, Sector 55, Gurgaon",20000000,1806.0,3,Ready to Move,Resale,,11075.0
Gurgaon,The Close South,"3 BHK Flat for Sale in The Close South, Sector 50, Gurgaon",18000000,7258.0,3,Ready to Move,Resale,925.0,2481.0
Gurgaon,The Close South,"4 BHK Flat for Sale in The Close South, Sector 50, Gurgaon",45000000,9677.0,4,Ready to Move,Resale,890.0,4651.0
Gurgaon,The Estate Floors,"3 BHK Flat for Sale in The Estate Floors, Sector 63, Gurgaon",21500000,10142.0,3,Ready to Move,Resale,,2120.0
Gurgaon,The Lilac,"2 BHK Flat for Sale in The Lilac, Sector 49, Gurgaon",11500000,4434.0,2,Ready to Move,Resale,1220.0,2594.0
Gurgaon,The Orchard,"4 BHK Flat for Sale in The Orchard, Sohna Gurgaon Road, Gurgaon",35000000,16516.0,4,Poss. by Nov '24,Resale,950.0,2120.0
Gurgaon,The Retreat,"3 BHK Flat for Sale in The Retreat, South City 1, Sector 41, Gurgaon",20000000,11765.0,3,Ready to Move,Resale,,1700.0
Gurgaon,Trump Tower,"4 BHK Flat for Sale in Trump Tower, Sector 65, Gurgaon",87000000,12897.0,4,Ready to Move,Resale,,6746.0
Gurgaon,Tulip Ivory,"4 BHK Flat for Sale in Tulip Ivory, Sector 70, Gurgaon",24000000,5536.0,4,Ready to Move,Resale,1450.0,4336.0
Gurgaon,Tulip Monsella,"5 BHK Flat for Sale in Tulip Monsella, Golf Course Road, Gurgaon",92500000,,5,Poss. by Jun '27,Resale,,
Gurgaon,Tulip White,"3 BHK Flat for Sale in Tulip White, Sector 69, Gurgaon",8500000,6410.0,3,Ready to Move,Resale,1500.0,1327.0
Gurgaon,U Block,"2 BHK Flat for Sale in U Block, Sector 24, Delhi Gurgaon Expressway, Gurgaon",6500000,13935.0,2,Ready to Move,Resale,,467.0
Gurgaon,U Block,"3 BHK House for Sale in U Block, Sector 24, Delhi Gurgaon Expressway Gurgaon",14000000,8796.0,3,Ready to Move,Resale,,1592.0
Gurgaon,Unitech Espace Nirvana Country,"5 BHK Villa for Sale in Unitech Espace Nirvana Country, Nirvana Country, Sector 50 Gurgaon",230000000,46000.0,5,Ready to Move,Resale,,5000.0
Gurgaon,Unitech Fresco,"3 BHK Flat for Sale in Unitech Fresco, Nirvana Country, Sector 50, Gurgaon",18000000,9000.0,3,Ready to Move,Resale,1000.0,2000.0
Gurgaon,Unitech Greenwood City,"4 BHK Flat for Sale in Unitech Greenwood City, Sector 45, Gurgaon",41000000,13667.0,4,,Resale,,3000.0
Gurgaon,Unitech Greenwood City Apartment,"4 BHK Flat for Sale in Unitech Greenwood City Apartment, Green Woods City Sector 46, Gurgaon",32500000,16250.0,4,Ready to Move,Resale,,2000.0
Gurgaon,Unitech Harmony,"2 BHK Flat for Sale in Unitech Harmony, Nirvana Country, Sector 50, Gurgaon",17500000,9744.0,2,Ready to Move,Resale,1500.0,1796.0
Gurgaon,Unitech Harmony,"3 BHK Flat for Sale in Unitech Harmony, Sector 50, Gurgaon",27000000,10000.0,3,Ready to Move,Resale,,2700.0
Gurgaon,Unitech Ivory Tower,"3 BHK Flat for Sale in Unitech Ivory Tower, South City 1, Sector 41, Gurgaon",17000000,10303.0,3,Ready to Move,Resale,900.0,1651.0
Gurgaon,Unitech Sunbreeze,"2 BHK Flat for Sale in Unitech Sunbreeze, Sector 69, Gurgaon",7100000,6484.0,2,Ready to Move,Resale,,1096.0
Gurgaon,Unitech The World Spa,"4 BHK Flat for Sale in Unitech The World Spa, Uniworld City, Sector 30, Delhi Gurgaon Expressway, Gurgaon",85000000,12885.0,4,Ready to Move,Resale,,6597.0
Gurgaon,Unitech The World Spa,"5 BHK Flat for Sale in Unitech The World Spa, Sector 30, Gurgaon",95000000,18269.0,5,Ready to Move,Resale,450.0,5201.0
Gurgaon,Unitech Vistas,"3 BHK Flat for Sale in Unitech Vistas, Sector 70, Gurgaon",13000000,8333.0,3,Ready to Move,Resale,154.0,1561.0
Gurgaon,Uniworld Resorts,"5 BHK Villa for Sale in Uniworld Resorts, Sector 48, Delhi Gurgaon Expressway Gurgaon",95000000,12667.0,5,Ready to Move,Resale,,7500.0
Gurgaon,Uppal Southend,"3 BHK Flat for Sale in Uppal Southend, Sector 49, Gurgaon",13200000,7773.0,3,Ready to Move,Resale,,1699.0
Gurgaon,Urban Estate Sector 4 Gurgaon,3 BHK House for Sale in Urban Estate Sector 4 Gurgaon,35000000,9690.0,3,Ready to Move,Resale,,3612.0
Gurgaon,Urban Estate Sector 4 Gurgaon,9 BHK House for Sale in Urban Estate Sector 4 Gurgaon,30000000,11019.0,9,Ready to Move,Resale,,2723.0
Gurgaon,Urban Oasis,"3 BHK Flat for Sale in Urban Oasis, Sector 62, Gurgaon",45000000,18000.0,3,Poss. by Apr '27,Resale,,2500.0
Gurgaon,Vatika Emilia floors,"2 BHK Flat for Sale in Vatika Emilia floors, Sector 82, Gurgaon",7500000,7193.0,2,Ready to Move,Resale,514.0,1043.0
Gurgaon,Vatika Gurgaon 21,"2 BHK Flat for Sale in Vatika Gurgaon 21, Sector 83, Gurgaon",9000000,6316.0,2,,Resale,,1425.0
Gurgaon,Vatika Gurgaon 21,"3 BHK Flat for Sale in Vatika Gurgaon 21, Sector 83, Gurgaon",11000000,6340.0,3,Ready to Move,Resale,800.0,1736.0
Gurgaon,Vatika India Next,"2 BHK Flat for Sale in Vatika India Next, Sector 82, Gurgaon",7100000,7634.0,2,Ready to Move,Resale,,931.0
Gurgaon,Vatika India Next,"3 BHK Flat for Sale in Vatika India Next, Sector 82, Gurgaon",12500000,9259.0,3,Ready to Move,Resale,2150.0,1351.0
Gurgaon,Vatika Lifestyle Homes,"3 BHK Flat for Sale in Vatika Lifestyle Homes, Sector 83, Gurgaon",11000000,6286.0,3,Ready to Move,Resale,1300.0,1750.0
Gurgaon,Vatika Primrose Floors,"2 BHK Flat for Sale in Vatika Primrose Floors, Sector 82, Gurgaon",7300000,3889.0,2,Ready to Move,Resale,,1878.0
Gurgaon,Vatika Xpressions,"3 BHK Flat for Sale in Vatika Xpressions, Sector 88B, Gurgaon",13000000,8387.0,3,Ready to Move,Resale,1128.0,1551.0
Gurgaon,Vipul Belmonte,"3 BHK Flat for Sale in Vipul Belmonte, Sector 53, Gurgaon",31000000,2800.0,3,Ready to Move,Resale,,11072.0
Gurgaon,Vipul World,"3 BHK Flat for Sale in Vipul World, Sector 48, Gurgaon",15000000,9722.0,3,Ready to Move,Resale,,1543.0
Gurgaon,Vista Vilas,"4 BHK Villa for Sale in Vista Vilas, Sector 46 Gurgaon",65000000,15476.0,4,Ready to Move,Resale,800.0,4201.0
Gurgaon,Vista Vilas,"5 BHK Villa for Sale in Vista Vilas, Sector 46 Gurgaon",85000000,10625.0,5,Ready to Move,Resale,2550.0,8000.0
Gurgaon,Vodafone Belvedere Towers Rapid Metro,"4 BHK Flat for Sale in Vodafone Belvedere Towers Rapid Metro, Gurgaon",35000000,12500.0,4,Ready to Move,Resale,1550.0,2800.0
Gurgaon,Wazirpur,"2 BHK Flat for Sale in Wazirpur, Sector 95A, Pataudi Road, Gurgaon",5100000,5135.0,2,Ready to Move,Resale,,994.0
Gurgaon,Wazirpur,"4 BHK Flat for Sale in Wazirpur, Sector 95A, Pataudi Road, Gurgaon",9500000,33333.0,4,Ready to Move,Resale,,286.0
Gurgaon,Whiteland Blissville,"3 BHK Flat for Sale in Whiteland Blissville, Sector 76, Delhi Gurgaon Expressway, Gurgaon",17600000,10526.0,3,Ready to Move,Resale,1826.0,1673.0
Gurgaon,Whiteland Blissville,"4 BHK Flat for Sale in Whiteland Blissville, Sector 76, Delhi Gurgaon Expressway, Gurgaon",21500000,2756.0,4,Ready to Move,Resale,,7802.0
Gurgaon,Zara Aavaas,"2 BHK Flat for Sale in Zara Aavaas, Sector 104, Gurgaon",4000000,7042.0,2,Ready to Move,Resale,,569.0
Gurgaon,orchid petals,"3 BHK Flat for Sale in orchid petals, Sector 49, Gurgaon",23700000,7104.0,3,Ready to Move,Resale,,3337.0
Noida,11th Avenue Gaur City 2,"3 BHK Flat for Sale in 11th Avenue Gaur City 2, Noida Extension, Noida",8000000,5776.0,3,Ready to Move,Resale,1060.0,1386.0
Noida,11th Avenue Gaur City 2,"4 BHK Flat for Sale in 11th Avenue Gaur City 2, Noida Extension, Noida",12000000,27778.0,4,Ready to Move,Resale,,432.0
Noida,3C Lotus Boulevard,"2 BHK Flat for Sale in 3C Lotus Boulevard, Sector 100, Noida",12500000,11033.0,2,Ready to Move,Resale,1600.0,1133.0
Noida,3C Lotus Boulevard,"3 BHK Flat for Sale in 3C Lotus Boulevard, Sector 100 Block A, Noida",14500000,,3,,Resale,,
Noida,3C Lotus Boulevard Espacia,"2 BHK Flat for Sale in 3C Lotus Boulevard Espacia, Sector 100, Noida",10000000,8511.0,2,,Resale,,1175.0
Noida,3C Lotus Boulevard Espacia,"3 BHK Flat for Sale in 3C Lotus Boulevard Espacia, Sector 100, Noida",7290000,7472.0,3,Ready to Move,Resale,,976.0
Noida,3C Lotus Boulevard Espacia,"3 BHK Flat for Sale in 3C Lotus Boulevard Espacia, Sector 100 Block C, Noida",10000000,4232.0,3,,Resale,,2363.0
Noida,3C Lotus Panache,"3 BHK Flat for Sale in 3C Lotus Panache, Sector 110, Dadri Road, Noida",12500000,4006.0,3,Ready to Move,Resale,1050.0,3121.0
Noida,3C Lotus Panache,"4 BHK Flat for Sale in 3C Lotus Panache, Sector 110, Dadri Road, Noida",19500000,6979.0,4,Poss. by Oct '23,Resale,,2795.0
Noida,ACE City,"2 BHK Flat for Sale in ACE City, Noida Extension, Noida",7000000,6422.0,2,Ready to Move,Resale,390.0,1091.0
Noida,ACE City,"2 BHK Flat for Sale in ACE City, Noida Extension Block D, Noida",7000000,6462.0,2,Ready to Move,Resale,612.0,1084.0
Noida,ACE Divino,"2 BHK Flat for Sale in ACE Divino , Greater Noida West, Greater Noida",9000000,7229.0,2,,Resale,,1245.0
Noida,ACE Divino,"2 BHK Flat for Sale in ACE Divino , Sector 1 Greater Noida West, Greater Noida",6800000,6834.0,2,,Resale,,996.0
Noida,ACE Divino,"3 BHK Flat for Sale in ACE Divino, Noida Extension, Noida",15000000,4736.0,3,Ready to Move,Resale,,3168.0
Noida,ACE Divino,"4 BHK Flat for Sale in ACE Divino, Sector 1, Noida",15000000,8000.0,4,Ready to Move,Resale,,1875.0
Noida,ACE Golfshire,"3 BHK Flat for Sale in ACE Golfshire, Sector 150, Pusta Road, Noida",14500000,8657.0,3,Ready to Move,Resale,1610.0,1675.0
Noida,ADITYA CELEBRITY HOMES,"1 BHK Flat for Sale in ADITYA CELEBRITY HOMES, Sector 76, Noida",3900000,7091.0,1,Ready to Move,Resale,670.0,550.0
Noida,ATS Green Paradiso,"3 BHK Flat for Sale in ATS Green Paradiso, Cassia Fistula Estate, Sector-Chi, Greater Noida",15000000,,3,Ready to Move,Resale,,
Noida,ATS Green Paradiso,"3 BHK Flat for Sale in ATS Green Paradiso, Lagerstroemia Estate, Sector-Chi, Greater Noida",15000000,6977.0,3,Ready to Move,Resale,900.0,2150.0
Noida,ATS Greens 2,"3 BHK Flat for Sale in ATS Greens 2, Sector 50 Block A, Noida",10500000,8077.0,3,Ready to Move,Resale,968.0,1300.0
Noida,ATS Greens Village,"4 BHK Flat for Sale in ATS Greens Village, Sector 93A, Noida Express Way, Noida",34000000,12117.0,4,Ready to Move,Resale,,2806.0
Noida,ATS Homekraft Happy Trails,"2 BHK Flat for Sale in ATS Homekraft Happy Trails, Noida Extension, Noida",8350000,7167.0,2,Ready to Move,Resale,150.0,1166.0
Noida,ATS Homekraft Happy Trails,"3 BHK Flat for Sale in ATS Homekraft Happy Trails, Noida Extension, Noida",11500000,9596.0,3,Ready to Move,Resale,,1199.0
Noida,ATS Le Grandiose,"3 BHK Flat for Sale in ATS Le Grandiose, Sector 150, Pusta Road, Noida",19000000,8261.0,3,Ready to Move,Resale,180.0,2300.0
Noida,ATS Le Grandiose,"4 BHK Flat for Sale in ATS Le Grandiose, Sector 150, Pusta Road, Noida",27000000,11852.0,4,Poss. by Sep '23,Resale,,2279.0
Noida,ATS Nobility,"3 BHK Flat for Sale in ATS Nobility, Noida Extension, Noida",12600000,7522.0,3,Ready to Move,Resale,190.0,1676.0
Noida,ATS One Hamlet,"3 BHK Flat for Sale in ATS One Hamlet, Sector 104, Noida Express Way, Noida",20000000,4429.0,3,Ready to Move,Resale,1000.0,4516.0
Noida,ATS One Hamlet,"4 BHK Flat for Sale in ATS One Hamlet, Sector 104, Noida Express Way, Noida",42500000,13492.0,4,Ready to Move,Resale,,3151.0
Noida,ATS Picturesque Reprieves,"3 BHK Flat for Sale in ATS Picturesque Reprieves, Sector 152, Noida Express Way, Noida",18000000,7660.0,3,Ready to Move,Resale,1900.0,2350.0
Noida,ATS Pious Hideaways,"3 BHK Flat for Sale in ATS Pious Hideaways, Sector 150, Pusta Road, Noida",13300000,8235.0,3,Poss. by Mar '24,Resale,,1616.0
Noida,ATS Pristine,"3 BHK Flat for Sale in ATS Pristine, Sector 150, Pusta Road, Noida",16500000,9429.0,3,Ready to Move,Resale,,1750.0
Noida,ATS green 1,"2 BHK Flat for Sale in ATS green 1, Sector 50, Noida",6080000,6080.0,2,Ready to Move,Resale,,1000.0
Noida,Aakriti Shantiniketan,"4 BHK Flat for Sale in Aakriti Shantiniketan, Sector 143, Noida Express Way, Noida",28500000,10364.0,4,Ready to Move,Resale,802.0,2750.0
Noida,Aarcity Regency Park,"4 BHK Flat for Sale in Aarcity Regency Park, Greater Noida West, Greater Noida",12000000,5769.0,4,Ready to Move,Resale,,2081.0
Noida,Aba Cherry County,"2 BHK Flat for Sale in Aba Cherry County, Tech Zone, Gautam Budh Nagar, Yamuna Expressway, Greater Noida",6850000,7688.0,2,Ready to Move,Resale,,891.0
Noida,Aba Cherry County,"3 BHK Flat for Sale in Aba Cherry County, Tech Zone, Gautam Budh Nagar, Yamuna Expressway, Greater Noida",9500000,7877.0,3,Ready to Move,Resale,1550.0,1207.0
Noida,Aba Cherry County,"4 BHK Flat for Sale in Aba Cherry County, Tech Zone, Gautam Budh Nagar, Yamuna Expressway, Greater Noida",20000000,8961.0,4,Ready to Move,Resale,928.0,2232.0
Noida,Aditya Urban Casa,"2 BHK Flat for Sale in Aditya Urban Casa, Sector 78, Noida",5400000,6171.0,2,Ready to Move,Resale,980.0,876.0
Noida,Ajnara Daffodil,"3 BHK Flat for Sale in Ajnara Daffodil, Sector 137, Noida Express Way, Noida",8850000,,3,Ready to Move,Resale,,
